,rho,z,t
0,1.9365057195731823,3.8407107500000004,126.63082403175001
1,0.23691023981222273,-0.27787804999999977,211.04753624625002
2,0.3914189197904918,1.6527104500000005,160.39750891755
3,0.08240155983395367,0.6230632500000002,126.63082403175001
4,0.3914189197904918,1.5240045500000003,8.447426931450002
5,0.7004362797470299,1.2665927500000003,227.93087868915
6,0.5459275997687608,1.3952986500000002,295.46424846075007
7,0.5459275997687608,-0.5352898499999998,211.04753624625002
8,0.23691023981222273,0.8804750500000005,430.5309880039501
9,1.7819970395949134,2.55365175,42.21411181725001
10,0.08240155983395367,0.3656514500000003,261.69756357495004
11,1.3184709996601063,2.1675340500000004,59.09745426015001
12,0.5459275997687608,2.68235765,362.9976182323501
13,1.3184709996601063,1.7814163500000004,312.34759090365003
14,0.08240155983395367,0.7517691500000003,244.81422113205002
15,1.009453639703568,1.3952986500000002,92.86413914595002
16,1.3184709996601063,2.81106355,25.330769374350005
17,1.009453639703568,0.8804750500000005,177.28085136045001
18,1.009453639703568,3.3258871500000007,599.3644124329501
19,1.7819970395949134,3.06847535,143.51416647465
20,1.4729796796383754,0.49435735000000025,227.93087868915
21,0.08240155983395367,2.2962399500000004,717.5478095332501
22,1.1639623196818372,2.68235765,312.34759090365003
23,1.6274883596166445,2.55365175,362.9976182323501
24,0.23691023981222273,0.23694555000000028,447.41433044685004
25,0.23691023981222273,0.6230632500000002,329.23093334655005
26,0.7004362797470299,1.2665927500000003,109.74748158885001
27,0.8549449597252989,1.2665927500000003,194.16419380335
28,0.3914189197904918,1.5240045500000003,464.29767288975006
29,1.3184709996601063,1.6527104500000005,143.51416647465
30,2.709049119464528,8.474123150000002,75.98079670305
31,0.8549449597252989,3.8407107500000004,160.39750891755
32,0.8549449597252989,0.8804750500000005,177.28085136045001
33,2.2455230795297205,1.2665927500000003,59.09745426015001
34,0.5459275997687608,1.0091809500000004,211.04753624625002
35,0.5459275997687608,1.5240045500000003,75.98079670305
36,0.23691023981222273,0.6230632500000002,278.58090601785005
37,0.23691023981222273,0.10823965000000024,126.63082403175001
38,0.7004362797470299,1.1378868500000003,329.23093334655005
39,1.009453639703568,3.7120048500000005,194.16419380335
40,1.3184709996601063,3.4545930500000006,312.34759090365003
41,1.1639623196818372,2.1675340500000004,295.46424846075007
42,0.3914189197904918,2.93976945,59.09745426015001
43,0.5459275997687608,1.3952986500000002,362.9976182323501
44,0.08240155983395367,-0.020466249999999797,194.16419380335
45,0.3914189197904918,2.0388281500000005,109.74748158885001
46,0.8549449597252989,0.6230632500000002,1240.93142526315
47,1.1639623196818372,0.49435735000000025,160.39750891755
48,3.327083839377604,1.7814163500000004,700.6644670903502
49,1.6274883596166445,1.2665927500000003,261.69756357495004
50,0.08240155983395367,-0.27787804999999977,498.0643577755501
51,0.7004362797470299,3.7120048500000005,346.11427578945006
52,1.3184709996601063,2.0388281500000005,244.81422113205002
53,0.23691023981222273,0.7517691500000003,717.5478095332501
54,0.23691023981222273,0.7517691500000003,75.98079670305
55,0.08240155983395367,1.9101222500000004,109.74748158885001
56,0.08240155983395367,1.1378868500000003,430.5309880039501
57,0.7004362797470299,1.9101222500000004,211.04753624625002
58,1.6274883596166445,2.55365175,481.1810153326501
59,0.8549449597252989,1.3952986500000002,278.58090601785005
60,1.9365057195731823,2.81106355,227.93087868915
61,0.5459275997687608,-0.27787804999999977,481.1810153326501
62,0.5459275997687608,3.06847535,126.63082403175001
63,0.7004362797470299,1.0091809500000004,143.51416647465
64,0.7004362797470299,1.1378868500000003,194.16419380335
65,1.4729796796383754,1.5240045500000003,869.4978915193501
66,0.7004362797470299,3.06847535,312.34759090365003
67,0.23691023981222273,3.3258871500000007,143.51416647465
68,0.8549449597252989,1.2665927500000003,42.21411181725001
69,1.3184709996601063,0.49435735000000025,312.34759090365003
70,1.1639623196818372,1.9101222500000004,194.16419380335
71,0.08240155983395367,2.68235765,194.16419380335
72,0.3914189197904918,0.6230632500000002,430.5309880039501
73,2.709049119464528,4.870357950000001,599.3644124329501
74,0.8549449597252989,2.1675340500000004,59.09745426015001
75,0.5459275997687608,2.0388281500000005,278.58090601785005
76,0.08240155983395367,3.4545930500000006,160.39750891755
77,0.3914189197904918,1.6527104500000005,396.76430311815005
78,0.3914189197904918,1.3952986500000002,177.28085136045001
79,0.8549449597252989,1.2665927500000003,75.98079670305
80,1.4729796796383754,4.22682845,42.21411181725001
81,1.1639623196818372,3.7120048500000005,143.51416647465
82,0.8549449597252989,2.93976945,143.51416647465
83,0.5459275997687608,5.127769750000001,633.1310973187501
84,0.23691023981222273,3.3258871500000007,430.5309880039501
85,0.3914189197904918,2.81106355,177.28085136045001
86,0.5459275997687608,2.0388281500000005,295.46424846075007
87,0.3914189197904918,1.7814163500000004,295.46424846075007
88,0.8549449597252989,0.23694555000000028,177.28085136045001
89,0.7004362797470299,1.2665927500000003,346.11427578945006
90,2.0910143995514514,4.35553435,261.69756357495004
91,0.23691023981222273,1.1378868500000003,160.39750891755
92,1.4729796796383754,1.9101222500000004,42.21411181725001
93,0.3914189197904918,2.2962399500000004,109.74748158885001
94,0.5459275997687608,3.9694166500000003,177.28085136045001
95,0.23691023981222273,0.3656514500000003,548.7143851042501
96,1.7819970395949134,3.7120048500000005,126.63082403175001
97,2.2455230795297205,2.4249458500000003,126.63082403175001
98,0.5459275997687608,1.1378868500000003,177.28085136045001
99,1.009453639703568,5.64259335,42.21411181725001
100,0.5459275997687608,1.2665927500000003,92.86413914595002
101,0.3914189197904918,0.3656514500000003,109.74748158885001
102,0.5459275997687608,0.8804750500000005,160.39750891755
103,0.08240155983395367,0.8804750500000005,278.58090601785005
104,3.018066479421066,4.09812255,194.16419380335
105,3.018066479421066,-1.17881935,143.51416647465
106,1.7819970395949134,2.93976945,160.39750891755
107,3.327083839377604,3.9694166500000003,92.86413914595002
108,1.6274883596166445,-0.27787804999999977,379.88096067525004
109,0.23691023981222273,1.5240045500000003,143.51416647465
110,3.018066479421066,4.09812255,25.330769374350005
111,0.5459275997687608,2.68235765,92.86413914595002
112,2.863557799442797,4.870357950000001,261.69756357495004
113,1.009453639703568,2.2962399500000004,42.21411181725001
114,1.9365057195731823,1.3952986500000002,126.63082403175001
115,0.3914189197904918,0.10823965000000024,464.29767288975006
116,1.6274883596166445,5.38518155,92.86413914595002
117,1.9365057195731823,2.55365175,227.93087868915
118,0.08240155983395367,1.5240045500000003,126.63082403175001
119,0.7004362797470299,1.7814163500000004,498.0643577755501
120,0.5459275997687608,0.6230632500000002,177.28085136045001
121,0.3914189197904918,0.6230632500000002,75.98079670305
122,0.5459275997687608,3.06847535,396.76430311815005
123,0.5459275997687608,2.2962399500000004,42.21411181725001
124,0.3914189197904918,0.7517691500000003,25.330769374350005
125,0.3914189197904918,-1.3075252499999999,109.74748158885001
126,1.6274883596166445,5.64259335,177.28085136045001
127,0.5459275997687608,1.2665927500000003,42.21411181725001
128,2.2455230795297205,2.68235765,42.21411181725001
129,1.7819970395949134,0.7517691500000003,295.46424846075007
130,0.23691023981222273,2.2962399500000004,194.16419380335
131,1.6274883596166445,0.7517691500000003,481.1810153326501
132,0.23691023981222273,3.4545930500000006,548.7143851042501
133,0.7004362797470299,2.2962399500000004,346.11427578945006
134,1.3184709996601063,1.5240045500000003,59.09745426015001
135,1.3184709996601063,3.06847535,177.28085136045001
136,0.7004362797470299,3.3258871500000007,109.74748158885001
137,0.3914189197904918,0.6230632500000002,244.81422113205002
138,1.3184709996601063,3.06847535,548.7143851042501
139,0.3914189197904918,0.10823965000000024,481.1810153326501
140,0.23691023981222273,0.7517691500000003,430.5309880039501
141,1.009453639703568,2.68235765,109.74748158885001
142,0.23691023981222273,1.1378868500000003,109.74748158885001
143,0.5459275997687608,2.81106355,8.447426931450002
144,1.4729796796383754,1.3952986500000002,92.86413914595002
145,1.4729796796383754,3.7120048500000005,464.29767288975006
146,3.481592519355873,6.543534650000001,126.63082403175001
147,0.7004362797470299,1.7814163500000004,75.98079670305
148,0.8549449597252989,1.7814163500000004,481.1810153326501
149,0.3914189197904918,2.1675340500000004,379.88096067525004
150,0.23691023981222273,2.1675340500000004,531.83104266135
151,1.4729796796383754,2.55365175,59.09745426015001
152,1.009453639703568,2.1675340500000004,177.28085136045001
153,0.08240155983395367,0.3656514500000003,42.21411181725001
154,3.94511855929068,5.38518155,8.447426931450002
155,0.7004362797470299,3.3258871500000007,211.04753624625002
156,0.7004362797470299,0.49435735000000025,143.51416647465
157,1.1639623196818372,2.68235765,59.09745426015001
158,1.4729796796383754,2.55365175,126.63082403175001
